guess,guess_pool_shrink,solution_pool_shrink
ROSTI,0.9484981775001016,0.9434776483540065
CIRES,0.9484781310002137,0.9477086705633743
PALES,0.9484655769629087,0.9424377591909278
STREP,0.9484501258400714,0.9391300048047991
LEAPS,0.9484462963591961,0.9406542923650341
SHARN,0.9484315778327002,0.9374486049755328
EUROS,0.9484147281168477,0.9419162285591666
STAID,0.948410931935806,0.9332295247913645
DATER,0.948397711901827,0.951350055278515
OARED,0.9483953809134678,0.9498707369069224
TENOR,0.9483938158212837,0.9524194263163052
SCAIL,0.948387022655209,0.9380733221687836
DEIST,0.948372870225886,0.9377986555891943
CEROS,0.9483627137766073,0.9455359683536332
AURIS,0.948334508817463,0.9423144204619137
HAOLE,0.948304705466301,0.9498013238854498
SHONE,0.9483012755834299,0.9338790590057331
RAKES,0.9483003098882523,0.940832116584021
TRADS,0.9482899869398052,0.9421399549375142
SCAPE,0.9482889546449607,0.934425406658612
MEALS,0.9482795307920232,0.9403044283455163
REAKS,0.94826141568249,0.9393096949652235
CRIAS,0.948250959534708,0.9446380773339429
ABERS,0.9482439332697973,0.9418320746003387
SAURY,0.9482386718960727,0.9353915911349122
DERAT,0.9482368071053854,0.9513634900568645
PEART,0.9482335770215164,0.9512468687170254
GLARE,0.9482217222807189,0.9484921793729505
TAMES,0.948219058294023,0.94176732643246
TIANS,0.9481871570533376,0.9410756219416054
TEINS,0.9481802972875953,0.9430197463252618
GEATS,0.9481674102519533,0.9418081905499394
ROUTE,0.9481657452602681,0.9499130937775517
DOEST,0.948162515176399,0.9379475577159011
SWIRE,0.9481517260302802,0.9349036474490249
ACNES,0.948149761340092,0.9446744631919728
STIME,0.9481340438185851,0.933085474112395
ROTLS,0.9481261850578319,0.9450011895376665
RATED,0.9481258187596611,0.9514722744426665
NEROL,0.9481040073685872,0.9509341369321125
SNAKE,0.9481013766817249,0.9315781666192406
RIADS,0.9481013100820576,0.9400892852977809
ENOLS,0.9480762020074472,0.9421438734145329
DORES,0.948064547065652,0.9425916993595156
AIRED,0.9480471978522939,0.9498054289566124
URITE,0.9480407043847223,0.9499052568235145
SHITE,0.9480246205650448,0.9338743941521395
SCAUR,0.948008703244536,0.9369684982436826
SPRAT,0.9480043409663212,0.936917371448297
PEANS,0.9479986466947586,0.9393121206890922
LAYER,0.9479978474987498,0.9509436532334433
HOSER,0.9479924862255238,0.9420507629368051
EOSIN,0.947979998787886,0.9391857964537784
SHEOL,0.9479714740304586,0.9371758043373808
MATES,0.9479658130587295,0.9412948700605034
RAIDS,0.9479216907790762,0.9409746745098405
LADER,0.9478852607610078,0.9491277190265384
SPITE,0.947869643139002,0.9331645900293418
OURIE,0.947864115366608,0.9483053986350638
RESTY,0.94785162792897,0.9432026085861296
CERIA,0.9478237559681628,0.952281533244079
RESID,0.9478188608926087,0.9411883248044258
LIENS,0.9478072059508136,0.9428796141233109
ALDER,0.9477795337890083,0.9489711665399382
LINES,0.947757988796604,0.9448002276448554
INSET,0.9477460008564718,0.9424773171494013
ERICA,0.9477152984097997,0.9508496097849968
RICES,0.9477051752603548,0.9464413231390733
DOERS,0.9477050087611864,0.9407324753112623
SIROC,0.9476458349567001,0.9387090484165154
LENIS,0.9476376764974436,0.9436696537279177
RIANT,0.9476175300980546,0.9506413707205799
HALER,0.9476021455748848,0.9514118179400938
LONER,0.9476008468813707,0.9507846750229744
ERICS,0.9475650828599762,0.9445276136008471
SITHE,0.9475625187727812,0.9339766477429104
SUTOR,0.9475606206822603,0.9361023282284286
AIDER,0.9475368779008316,0.9483975761420727
PRAOS,0.9475167981011102,0.9386123926500567
SLAVE,0.9475128687207335,0.9334894504335983
LEAMS,0.9475127688212324,0.9394307945645126
RODES,0.9475100049350356,0.9418529731444378
PEARL,0.9475091058395255,0.9494867261590996
SALIC,0.94750527635865,0.9382235304544967
STOUR,0.9475038444658006,0.9354847016126397
HAUSE,0.9474964852025529,0.9377301755384407
MALES,0.9474961855040496,0.9411510059756774
HEATS,0.9474866950514448,0.9404652724974226
TAWSE,0.9474855961569327,0.9375254817627549
STAVE,0.947474007814805,0.9327471789297893
SWORE,0.9474734084177984,0.932655934393499
HATES,0.9474681470440737,0.941967355354552
USNEA,0.9474254233574358,0.9415893156193292
ABIES,0.9474236917660834,0.9402501294496872
GATES,0.9474228592702408,0.9428355779053876
TRAIN,0.9474224263724027,0.9504379831039
PERST,0.9474216604762277,0.9399446748363803
SURED,0.9474161993035008,0.9356864098820259
ELSIN,0.9473920902239015,0.9414560874006971
HEIRS,0.9473818671749553,0.9423394240771754
TREYS,0.9473811678784476,0.9432429129211779
OYERS,0.9473787702904212,0.940302562404079
HOARS,0.9473743081127054,0.9408791383082441
SALTY,0.9473736088161977,0.936402931393998
DEROS,0.9473708782298342,0.9414486236349473
ARGLE,0.9473626864707437,0.9482438225676287
FALSE,0.9473580244940257,0.9380141718252172
YEARN,0.9473555936061655,0.9493301736724993
CRUSE,0.9473324835215774,0.94014059868731
TARGE,0.9473319840240719,0.9501403654446305
ASHET,0.9472996165857148,0.9408974245343309
LARNT,0.9472917578249616,0.9515693033974127
TREAD,0.9472898597344405,0.9499227966730265
STIPE,0.9472812017776783,0.9321584744062807
TEPAS,0.9472758405044526,0.9402680424874864
SNIDE,0.9472716114255726,0.9317572969972338
TINEA,0.9472534963160396,0.9515775135397376
NELIS,0.9472460371532904,0.9432529890049401
HAIRS,0.9472375789955306,0.9416525710340582
COSET,0.9472319180238014,0.9430650887021911
NAILS,0.9472129038187584,0.9419500020991839
PREST,0.947207808944202,0.9389542331213935
PRIES,0.9471993840862758,0.9414312703795791
LAMES,0.947197119697584,0.9407591582738176
TYRES,0.9471830005680952,0.9449537946251557
FEARS,0.9471798037840601,0.9412937504956408
ARCOS,0.9471751751071755,0.9435451954340413
SALVE,0.9471669500482515,0.9339785136843483
PAUSE,0.9471579257933187,0.9351130060783042
RHIES,0.9471499671330641,0.9430697535557847
TONER,0.9471472365467007,0.9517174591475446
DARIS,0.9471246259596181,0.9411711581432015
MESAL,0.9471156683043523,0.9389210193638072
TINES,0.9471020153725352,0.9435761700619028
POSER,0.947056094901862,0.9394968488913976
TIRLS,0.9470336841137816,0.9441152405431756
ASKER,0.9470324853197682,0.9388928436481021
URENA,0.947017167396266,0.9492566555798645
OUSEL,0.9470161018015875,0.9406190260718668
ARYLS,0.946999818182908,0.9419636234716774
ALMES,0.9469938242128418,0.9405227434936955
LANTS,0.9469459390519803,0.9434845523373249
TAINS,0.9469456726533108,0.9412788229641413
FARES,0.9469424425694418,0.9430925180413212
NEAPS,0.9469244606592435,0.9380473855828034
CERTS,0.9469233617647315,0.9461715080072213
BLAES,0.9469208309773702,0.9395640227831451
OREAD,0.9469120065214394,0.9469451273271787
GEALS,0.9469052133553645,0.9409093665595305
RATIO,0.9469028490671718,0.9506113290634373
RYALS,0.9468985533886244,0.9402613250983117
RECAL,0.946883235465122,0.9511895843148963
SEAMY,0.9468818368721066,0.9290108177954836
SEGOL,0.9468770416960539,0.9359105094486612
ARMET,0.9468572948946691,0.9496440250222745
TENIA,0.9468547974071416,0.950348977697335
DARTS,0.946814604507865,0.9423164729974949
SKIER,0.9468031826649057,0.9341945897028022
REDOS,0.9467816376725016,0.940528154723864
SOUCE,0.9467658868511609,0.9335403906348398
WEARS,0.9467645881576469,0.9397151640395767
LYRES,0.9467593933835895,0.944048813028003
SHINE,0.9467566294973921,0.9325840956481583
SPIEL,0.9467472722441225,0.9351551763547901
BLARE,0.946738647587194,0.9457065154010142
DEALT,0.9467303559286024,0.9483040924760577
MEANS,0.9467080117401893,0.9376835270025051
BEATS,0.9467015848722853,0.9388547784427788
PAREO,0.9466986211870858,0.9497382550648648
LARGE,0.9466853012536054,0.9481557501317822
KAIES,0.9466589943849819,0.937168527165775
PANES,0.9466447753559917,0.9402327761943191
ROSIN,0.946616936695018,0.9403382018855337
MENSA,0.9465996540813275,0.9358767359086434
RIDES,0.9465811726736238,0.9417775891103657
SAYON,0.9465698174303319,0.933586852576632
HEART,0.9465521352186366,0.9508257257345979
EARLY,0.9465385155866533,0.9491512298886499
SCARY,0.946536284497795,0.9339214158763629
IRONS,0.9465332542129286,0.9399161259323874
PLATE,0.9465306568258998,0.9475524912650616
TRICE,0.9465297577303897,0.9501515610932549
BESAT,0.9465151391033954,0.9387792078145627
RATUS,0.9465063479472983,0.9420488969953678
SHOAL,0.9465009200744052,0.9351266274507976
OUTRE,0.9464821056683643,0.9479956523564507
TOSED,0.9464755123012916,0.9394569177446366
POTAE,0.9464681863378774,0.9482385979316038
STRAG,0.9464465747458057,0.9365085436793568
CLAST,0.9464339541088334,0.9394897583139353
RELAY,0.9464173707916502,0.949097490775252
DROLE,0.9464042839570059,0.9454982763365972
WARES,0.9464039509586688,0.9414420928399163
TRIOL,0.9464024857659862,0.949513968904086
STOLN,0.9464007874744674,0.9366016541570844
SAUNT,0.946399588680454,0.9351876437358013
AEGIS,0.9463966249952547,0.9396853089765776
STRAP,0.9463718166191477,0.9350939734756426
SASER,0.9463656561499132,0.9321052950753139
PALER,0.9463499719282402,0.949106820482439
NOTER,0.9463368184939285,0.9507201134492393
GALES,0.9463234985604482,0.9419873209279327
ROINS,0.946316738694207,0.9406177199128605
STOEP,0.9463082139367797,0.9338061006955296
TRASH,0.9463067487440967,0.9384024742383461
PAIRS,0.9462954934003059,0.9387146462408279
ABORE,0.946290698224253,0.9450194757637531
NITES,0.9462901987267476,0.9424694801953639
TELOI,0.9462862027467034,0.9502804976465815
RECTA,0.9462836386595084,0.9523084028007781
ICERS,0.9462756133995865,0.9427904221226016
STORY,0.9462627596637783,0.9341305879114985
TRONA,0.9462585638847318,0.9494328004515579
CANER,0.9462569321928808,0.9511666332352159
OCREA,0.9462567323938783,0.9507048127294525
SAMEY,0.94625053862481,0.9307220726877488
SIKER,0.9462286939339026,0.9340298270738774
DOATS,0.946223532459679,0.9370627282862726
CASED,0.9462196030793022,0.9401715733151714
NOIRS,0.9462126434140589,0.9406613829424963
CURSE,0.9461962598958782,0.9395535735110954
PELAS,0.9461768460928307,0.9396804575288406
CARLS,0.9461358872973789,0.9438433728757424
HIRES,0.946130426124652,0.9432636248711334
TYERS,0.9461235996587434,0.9419231325424853
OSTIA,0.9461145088041429,0.9385263727497914
TABES,0.9461059174470483,0.9404876637946717
HOERS,0.9460929971115724,0.9400013994560781
ENROL,0.9460881020360186,0.9485280054485489
DEARN,0.9460794440792561,0.9473839967532621
TOADS,0.9460653582496009,0.936925394996478
HEROS,0.9460536367081384,0.9407830423242167
PETAR,0.9460413490695029,0.9499672060792371
ANILS,0.9460351553004344,0.93998106069441
RESAW,0.9460324913137382,0.9390010682514728
DRUSE,0.946026663842841,0.9357866109372158
RAMET,0.9460197041775972,0.9492174708096787
TAPER,0.9460196708777636,0.9503549487099345
TRONS,0.9460132107100259,0.9415223283217258
PATER,0.9460069503412901,0.9502530683074509
FEAST,0.9460007898720553,0.9365869132197286
ORCAS,0.9459800107758262,0.942616889568921
SOLAH,0.9459672902393524,0.9356322975803405
ROHES,0.9459599309761048,0.9415964061967914
WASTE,0.9459534708083669,0.9366927120992307
BATES,0.9459440136555959,0.9400973088459618
NAPES,0.9459419157660726,0.9391221678507619
LOSED,0.9459366210925144,0.9394559847739179
PROAS,0.9459311266199537,0.9378160088445624
LINER,0.9459221689646883,0.9492814726009824
BRANE,0.9459019226657982,0.9450651913289702
MAERL,0.9458865048427949,0.9465807089644491
THOSE,0.9458749498005006,0.9347661275650864
SOILY,0.9458535047075974,0.9327285195154151
REALM,0.9458364218929092,0.9465933973662238
TOILS,0.9458345904020556,0.9417652738968787
HAETS,0.9457918667154178,0.9392901025801305
THALE,0.9457913339180783,0.9481354113701141
LARDS,0.945788270333378,0.940332230872934
ROAMS,0.9457592328783909,0.936467492967733
ACROS,0.945732193413426,0.9419072720402669
OSCAR,0.9457320269142575,0.9419804169446143
CARTS,0.9457209047698014,0.9441706590038673
STAUN,0.9457199390746243,0.932121342171676
GETAS,0.945701058068916,0.9406559717123277
SUENT,0.9456709550192506,0.9339344774664248
CRENA,0.9456478449346624,0.9494417569704575
BRAST,0.9456222706623804,0.936528509252737
SEPAD,0.9456217711648749,0.9306985618256373
PLEAS,0.9456168094896533,0.9381070957088011
ESKAR,0.9456042887521823,0.9368957265276229
STROY,0.9456019910636566,0.9338900680602139
ERASE,0.9455979284839453,0.9340089285297781
SCANT,0.9455804460712525,0.9351389426642847
TORAN,0.9455728870090021,0.9502734070691192
ASHEN,0.9455545721004671,0.9400909646450746
HAROS,0.9455496770249129,0.9406813485158766
PORES,0.9455373227866101,0.9397638651110936
MAILE,0.945525301546644,0.9446358382042178
CANOE,0.9455221380624425,0.9475239423610688
LORAN,0.9454979623831758,0.9486948206130549
SABED,0.9454871732370568,0.9299896906735582
LACET,0.9454864406407155,0.951341471947903
MISER,0.94548081296882,0.9389894994145608
SHOLA,0.9454741530020798,0.9339714231068857
RUNES,0.9454686252296856,0.9422416487458539
STAND,0.9454578693834002,0.932002295107968
BEALS,0.9454398541733682,0.9376712117890179
RAUNS,0.9454245029500322,0.9409625458904972
REDIA,0.9454190750771391,0.9461860623504331
ALOED,0.9454058550431599,0.9459474084405862
HATER,0.9453949659975398,0.9506818616497721
CRANS,0.9453946329992027,0.9417621017964353
HERLS,0.9453881728314649,0.9420785654642229
MANES,0.9453721889112887,0.938610713302763
PROLE,0.9453555056946047,0.9453919176746639
SERIF,0.9453099182222684,0.9344955660566594
ORNIS,0.9453070211367365,0.940203107725464
SINED,0.9452756193935568,0.9316253749376077
TRODE,0.9452726224085236,0.9450441061907272
APERT,0.9452697253229918,0.9486420144703759
PERIS,0.9452598685722163,0.9392873036679744
MELAS,0.9452108845168427,0.9383119760786307
SALOP,0.9451905383184516,0.9326376481674121
ASPEN,0.9451601688701166,0.9378031338486442
PERAI,0.9451556400927335,0.9476448553662142
ROPES,0.9451236056527134,0.9391645247213917
SMELT,0.9451211747648532,0.9335752837397199
TAMER,0.945105856841351,0.948279835237371
MAIRS,0.9451020939601428,0.9376525523746437
LEISH,0.9451010283654645,0.9377361465510405
TINAS,0.945094401698558,0.9395002075859851
SPINE,0.9450916378123608,0.929060451837719
SWEIR,0.9450790171753882,0.9328242423111551
AIMER,0.9450760534901889,0.9465418973825506
SOFAR,0.9450381249796039,0.9333830917716648
FRISE,0.9450302995186842,0.9358896109045618
SCRAY,0.9450212419639177,0.9338128180847042
CLIES,0.9450211087645828,0.9431568930209124
SHOAT,0.9449901066194075,0.9310491722217298
EUSOL,0.9449862438386982,0.9371787898436806
MATER,0.9449834466526674,0.9479587067159897
LIEUS,0.9449778855804393,0.9390074124523602
MOSTE,0.9449417219610404,0.9340354248981895
APTER,0.9449400902691892,0.9489125759788029
SHAME,0.9449393909726814,0.9283118361330228
ROTAN,0.9449393576728479,0.949223068633991
MOERS,0.9449373596828257,0.9365619096044672
REPOS,0.9449289348248996,0.9380005504527241
LANCE,0.9449143827975722,0.9478536542130624
NORIS,0.9449130508042243,0.9402352019181878
COATS,0.9448948357951901,0.9394623289748052
SPAIL,0.9448936703010105,0.9303410474462261
SCENT,0.9448863110377627,0.9359575311728842
SHAPE,0.944880483566865,0.9287994066306228
AVISE,0.9448758881898143,0.932608166292701
ULNAE,0.944867463331888,0.9467102053002067
STEAK,0.9448668306350478,0.929800484211803
SPEIL,0.9448490485238518,0.9321237678955446
DENAR,0.9448450525438076,0.9472044931869813
DOTES,0.9448424551567788,0.9387295737723271
PIERS,0.944842122158442,0.9378430649954052
SNIPE,0.9448202441677006,0.928739883098769
SMALT,0.9448165478861599,0.9307034132733744
BALES,0.9447937707999085,0.9388148472960178
SPAIT,0.9447735578008524,0.9291057942146483
SWEAT,0.9447695951206418,0.9323723112950099
RENAY,0.9447575405808424,0.947680681441813
COALS,0.9447564083864964,0.9401476892647725
NAMES,0.9447480834280713,0.9376848331615112
RASSE,0.9447316000103896,0.9329975882706921
MORES,0.944714317396699,0.9382714851494387
HORAS,0.9447048269440944,0.9397263596882012
NATIS,0.9446953697913232,0.939418106162738
DEASH,0.9446934717008023,0.9340456875760954
MOIRE,0.9446711941120565,0.9431822698244615
BOSIE,0.9446532788015255,0.9340413959107894
SLEPT,0.944649815618821,0.9335609159906516
LAMER,0.944639992167879,0.9460216729097956
MERIS,0.9446050606423269,0.9389111298741889
LATHE,0.9446020636572942,0.947536257574556
SALSE,0.9445974682802434,0.9272357477060581
SEARS,0.9445824500552447,0.9305821270799416
COLES,0.9445823168559095,0.9429714184420322
SEROW,0.9445715610096242,0.931091155904072
CADES,0.9445467193336837,0.9395063651927282
INERT,0.944536762683407,0.948901566924322
LOADS,0.9445083246254269,0.9358897974987057
LATED,0.9445007655631767,0.947363657991594
SPALT,0.944498201475982,0.9315287191711488
SOWER,0.9444712286106843,0.931191916741693
SPRUE,0.9444618380575809,0.93036418512005
HOSEL,0.9444065603336377,0.9394766967238734
RIPES,0.9443973695795363,0.9391113453904251
BASEN,0.9443731939002695,0.9373066068321444
MIRES,0.9443643361445053,0.9399443016480927
NITER,0.9443512826096946,0.9496012949633575
DOLES,0.9443397608672343,0.9391846768889158
BEANS,0.9443292714196185,0.936060717734374
CRONE,0.9443200140658499,0.9451336713797238
SAITH,0.944317216879819,0.9307209531228864
CEILS,0.9442946728924037,0.9419505618816154
SHORL,0.9442906103126921,0.933253035653476
COTES,0.9442761248850324,0.9415370692590813
DACES,0.94427349419817,0.9390454776576836
PARIS,0.9442634376483924,0.9376357589017069
PRATS,0.9442513831085928,0.9369847319341883
PLANE,0.9442294052183503,0.9443171354067055
SOREE,0.9442219460556015,0.9302122974870435
URALI,0.9442107573114781,0.9448239251011107
SPELT,0.9441955392874769,0.9332584468836447
LEHRS,0.9441931416994503,0.9401945243948518
URINE,0.9441909439104261,0.9446994668072342
WRATE,0.9441899116155814,0.945055861621783
BAELS,0.9441866815317125,0.9368447863263812
HARLS,0.944160607761925,0.9398176042244916
PAREN,0.9441337347961283,0.948246621479785
STEND,0.944130771110929,0.9324003004165713
TROPE,0.9441298387155854,0.9448888598631331
GREAT,0.9441282403235678,0.9477846143798777
DIANE,0.9441259759348763,0.9415212087568632
SETAE,0.9441246106416945,0.9295383194398442
SPYRE,0.9441214804573267,0.9289798431676222
LOUIE,0.9441041978436359,0.9454723397506168
URIAL,0.9440873148279498,0.945027499311934
FRATE,0.944076259283161,0.9455367147302082
ROUST,0.9440716306062769,0.9358481870046507
ARPEN,0.9440677345257339,0.947403589138355
SOWAR,0.9440659696345475,0.9306545256077138
LIROT,0.9440591431686391,0.9485095326283186
CROST,0.9440557465856014,0.938575820197883
AMUSE,0.9440552803879297,0.9305091687697382
WORSE,0.9440515175067216,0.9327363564694522
TAKES,0.9440498192152028,0.9355552341989746
BETAS,0.9440442248431411,0.9375107408253994
SHALT,0.9440388968697492,0.9323831337553471
ANCLE,0.9440314710068337,0.9465006600767836
MERLS,0.9440311047086632,0.9389958436154481
BRIES,0.9440246778407589,0.9396030209591871
GATER,0.9440137221954713,0.9485929402105715
TRAPS,0.9439991368683105,0.9367891812715456
