guess,avg_correct,avg_present,avg_absent,avg_tile_score,guess_pool_shrink,solution_pool_shrink
REBEL,0.3792656587473002,1.2898488120950324,3.3308855291576673,2.0483801295896327,0.8874537215561146,0.8951809263466265
REBID,0.2937365010799136,1.0786177105831534,3.627645788336933,1.6660907127429805,0.9159652389695966,0.9174378758122675
REBIT,0.35205183585313177,1.148596112311015,3.499352051835853,1.8526997840172785,0.9331782560077894,0.9379313240253954
REBOP,0.2557235421166307,1.1174946004319655,3.626781857451404,1.6289416846652267,0.9160735300287909,0.9188675601416249
REBUS,0.22548596112311015,1.1719222462203023,3.6025917926565874,1.6228941684665226,0.9296704182259312,0.9232458051304059
REBUT,0.31922246220302375,1.099352051835853,3.581425485961123,1.7377969762419005,0.92056993997372,0.926901371000471
REBUY,0.367170626349892,0.9434125269978402,3.689416846652268,1.6777537796976243,0.90440436920458,0.9095503547621158
RECAL,0.3118790496760259,1.3719222462203025,3.316198704103672,1.9956803455723542,0.946883235465122,0.9511895843148964
RECAP,0.26868250539956806,1.2846652267818575,3.4466522678185747,1.8220302375809936,0.9340970983190912,0.9392897293918429
RECCE,0.42289416846652267,1.238012958963283,3.3390928725701943,2.083801295896328,0.8425546566820447,0.8517472209134717
RECCO,0.26479481641468683,1.2306695464362851,3.504535637149028,1.7602591792656588,0.8965243298574969,0.904158530384524
RECCY,0.39697624190064795,0.9879049676025918,3.6151187904967603,1.7818574514038876,0.8778280383267766,0.8881547238639914
RECIT,0.3516198704103672,1.2272138228941685,3.4211663066954645,1.9304535637149027,0.9403385860491013,0.9472472232458984
RECKS,0.21339092872570195,1.1520518358531318,3.634557235421166,1.5788336933045357,0.9242317228867756,0.9166707872873409
RECON,0.28725701943844495,1.252267818574514,3.460475161987041,1.8267818574514039,0.936030420064082,0.9410050893552704
RECTA,0.26177105831533476,1.4302375809935206,3.307991360691145,1.9537796976241901,0.9462836386595084,0.952308402800778
RECTI,0.23887688984881209,1.3399568034557234,3.4211663066954645,1.8177105831533478,0.9378972753410071,0.9455887744963124
RECTO,0.2591792656587473,1.3308855291576673,3.409935205183585,1.8492440604751619,0.9393944358641874,0.9460836221655184
RECUR,0.30107991360691144,1.2691144708423325,3.429805615550756,1.8712742980561554,0.8832673996626059,0.8944011494199254
RECUT,0.31879049676025917,1.1779697624190064,3.5032397408207343,1.8155507559395248,0.9299514688223648,0.9383033927480184
REDAN,0.30885529157667385,1.2989200863930885,3.3922246220302377,1.9166306695464363,0.9429221869465984,0.9450756406010198
REDDS,0.22764578833693305,1.1766738660907128,3.595680345572354,1.6319654427645789,0.9058969010508764,0.8965059313613445
REDDY,0.3693304535637149,0.9481641468682506,3.6825053995680346,1.6868250539956804,0.8696866285849769,0.8736056052880781
REDED,0.37062634989200866,1.2228941684665227,3.4064794816414685,1.9641468682505399,0.8236740172719577,0.8315297454389393
REDES,0.33520518358531315,1.3654427645788336,3.2993520518358532,2.03585313174946,0.9113494158210174,0.9040525449108779
REDIA,0.2781857451403888,1.3714902807775378,3.3503239740820736,1.9278617710583152,0.9454190750771392,0.9461860623504332
REDID,0.301511879049676,1.1153347732181425,3.5831533477321815,1.7183585313174945,0.8932454950319978,0.8956791327104198
REDIP,0.27473002159827214,1.1317494600431965,3.5935205183585315,1.6812095032397407,0.9226579394462504,0.9242263573557744
REDLY,0.40950323974082076,1.0280777537796977,3.5624190064794816,1.847084233261339,0.9245928262834254,0.9277600772499754
REDON,0.29546436285097194,1.21036717062635,3.494168466522678,1.8012958963282937,0.934084644181287,0.9356531961244396
REDOS,0.2548596112311015,1.2803455723542116,3.464794816414687,1.7900647948164148,0.9467816376725016,0.9405281547238641
REDOX,0.24276457883369332,1.0414686825053996,3.715766738660907,1.5269978401727862,0.8980614168812842,0.8990243925194408
REDRY,0.40518358531317494,1.1140388768898488,3.480777537796976,1.9244060475161988,0.872864664813864,0.8776750369689647
REDUB,0.2224622030237581,1.067818574514039,3.709719222462203,1.512742980561555,0.9004522450414884,0.9036263638865696
REDUX,0.22116630669546436,0.9697624190064795,3.809071274298056,1.4120950323974082,0.8801531659150894,0.8842953971889592
REDYE,0.3667386609071274,1.247084233261339,3.3861771058315333,1.980561555075594,0.8843124150437993,0.8864608222270944
REECH,0.35205183585313177,1.279049676025918,3.3688984881209505,1.9831533477321814,0.8721675327953413,0.8851904892964935
REEDE,0.43930885529157665,1.4505399568034558,3.1101511879049677,2.329157667386609,0.8405022214319061,0.8436848611506328
REEDS,0.2717062634989201,1.4289416846652268,3.2993520518358532,1.972354211663067,0.9103377002735248,0.9013652160526942
REEDY,0.41339092872570193,1.2004319654427646,3.3861771058315333,2.0272138228941685,0.8769776937733973,0.8817601425579258
REEFS,0.2570194384449244,1.373218142548596,3.3697624190064794,1.8872570194384448,0.8948181129783437,0.8861193549440449
REEFY,0.3987041036717063,1.144708423326134,3.45658747300216,1.9421166306695465,0.8580358492689687,0.867455835498603
REEKS,0.265658747300216,1.3624190064794817,3.3719222462203025,1.8937365010799136,0.8989713681369875,0.8842461363350111
REEKY,0.40734341252699785,1.1339092872570193,3.4587473002159825,1.9485961123110151,0.8647600180884696,0.8688034184047134
REELS,0.3118790496760259,1.508855291576674,3.1792656587473003,2.1326133909287255,0.9278047950428536,0.9220581334054829
REENS,0.3205183585313175,1.4578833693304536,3.221598272138229,2.0989200863930884,0.9241602281438208,0.9171723523457216
REEST,0.40950323974082076,1.419438444924406,3.1710583153347733,2.2384449244060476,0.9313810639829664,0.9222527510974068
REEVE,0.42937365010799133,1.3650107991360692,3.2056155507559394,2.223758099352052,0.8033764033382418,0.8097752940023978
REFED,0.3490280777537797,1.1740820734341253,3.476889848812095,1.8721382289416846,0.8521722813516269,0.8612043719007879
REFEL,0.3654427645788337,1.2777537796976242,3.356803455723542,2.0086393088552916,0.879065360247591,0.8896594190391334
REFER,0.3896328293736501,1.3352051835853131,3.2751619870410367,2.1144708423326133,0.7972055112556767,0.8121511972346747
REFFO,0.20086393088552915,1.0863930885529158,3.712742980561555,1.488120950323974,0.8749521314890554,0.8805808675694714
REFIS,0.24449244060475162,1.209071274298056,3.5464362850971924,1.6980561555075595,0.936151231860748,0.9312525598384096
REFIT,0.3382289416846652,1.1365010799136068,3.525269978401728,1.8129589632829373,0.9267835890427564,0.932983780304055
REFIX,0.23239740820734342,0.9701943844492441,3.7974082073434126,1.434989200863931,0.8785331623053874,0.8840515186430874
REFLY,0.3879049676025918,0.9792656587473002,3.632829373650108,1.7550755939524838,0.9105899465138068,0.9170271821018898
REFRY,0.383585313174946,1.0652267818574515,3.5511879049676027,1.8323974082073433,0.8516219017002229,0.8617494133946606
REGAL,0.31663066954643626,1.3032397408207343,3.3801295896328294,1.9365010799136069,0.9409810730405213,0.9443173220008492
REGAR,0.3408207343412527,1.3606911447084233,3.298488120950324,2.0423326133909288,0.9039083681816092,0.9089388857530708
REGES,0.33174946004319655,1.3386609071274298,3.3295896328293737,2.002159827213823,0.9054345328599428,0.8995252112012464
REGGO,0.2367170626349892,1.1308855291576674,3.6323974082073436,1.6043196544276457,0.885092297149068,0.8898833320116247
REGIE,0.4302375809935205,1.2526997840172787,3.3170626349892007,2.1131749460043197,0.9000694301532659,0.9020815509705228
REGMA,0.23585313174946004,1.232829373650108,3.5313174946004318,1.7045356371490281,0.9236685560992308,0.9259486213025204
REGNA,0.28509719222462204,1.29244060475162,3.422462203023758,1.862634989200864,0.9358460721847154,0.9393277945971664
REGOS,0.25140388768898486,1.2535637149028078,3.4950323974082074,1.7563714902807774,0.9428513915001508,0.937498425611912
REGUR,0.30583153347732184,1.2004319654427646,3.4937365010799137,1.812095032397408,0.8702763353399813,0.8785318772770317
REHAB,0.22894168466522677,1.2604751619870411,3.5105831533477323,1.7183585313174945,0.9261702394058244,0.9307987628808271
REHEM,0.30928725701943843,1.2570194384449245,3.433693304535637,1.8755939524838012,0.8682127446455533,0.8775983467758864
REIFS,0.29546436285097194,1.158099352051836,3.5464362850971924,1.7490280777537797,0.9371385053303044,0.9318246574831248
REIFY,0.4371490280777538,0.9295896328293737,3.6332613390928725,1.8038876889848812,0.915341399885049,0.9188832340496992
REIGN,0.35377969762419004,1.1105831533477322,3.535637149028078,1.8181425485961122,0.9270658384332028,0.9303871361997303
REIKI,0.29330453563714903,1.1706263498920086,3.5360691144708425,1.7572354211663066,0.8834391935046676,0.8854423913905461
REIKS,0.3041036717062635,1.1473002159827215,3.548596112311015,1.7555075593952483,0.9404144763701048,0.9321519436112498
REINK,0.39222462203023756,1.029805615550756,3.5779697624190065,1.8142548596112311,0.9258171945689304,0.9268866300631156
REINS,0.358963282937365,1.2427645788336934,3.3982721382289416,1.9606911447084234,0.9534070058854128,0.9488812281626542
REIRD,0.38142548596112313,1.2371490280777537,3.381425485961123,2.0,0.8976644495637389,0.9003393214503961
REIST,0.4479481641468683,1.2043196544276458,3.347732181425486,2.1002159827213824,0.9597859553289392,0.9538403407209064
REIVE,0.46781857451403885,1.149892008639309,3.3822894168466524,2.0855291576673864,0.8834032629841048,0.8864798548297562
REJIG,0.2371490280777538,1.0012958963282936,3.7615550755939524,1.4755939524838013,0.8898213397322293,0.8935624087438017
REJON,0.26436285097192225,1.0933045356371491,3.642332613390929,1.6220302375809936,0.9110051621402204,0.913373668767406
REKED,0.3434125269978402,1.177537796976242,3.4790496760259177,1.8643628509719223,0.8608850163402284,0.8641590901669552
REKES,0.3079913606911447,1.320086393088553,3.3719222462203025,1.9360691144708424,0.900092540237854,0.8880407148421646
REKEY,0.44967602591792655,1.0915766738660908,3.4587473002159825,1.990928725701944,0.8653558187130412,0.8718523667134708
RELAX,0.27213822894168466,1.2341252699784018,3.4937365010799137,1.778401727861771,0.9259203241539012,0.929477489748984
RELAY,0.42591792656587474,1.2444924406047517,3.3295896328293737,2.096328293736501,0.9464173707916502,0.9490974907752522
RELET,0.4449244060475162,1.396976241900648,3.1580993520518357,2.2868250539956803,0.9192656520873336,0.9277817221706498
RELIC,0.27991360691144707,1.2907127429805616,3.4293736501079914,1.8505399568034557,0.9395079882971064,0.9452980608203612
RELIE,0.44967602591792655,1.383585313174946,3.1667386609071273,2.2829373650107994,0.9249743424781336,0.9273001226856494
RELIT,0.3758099352051836,1.2894168466522677,3.3347732181425487,2.041036717062635,0.9505173795162066,0.9544956593537312
RELLO,0.29330453563714903,1.3749460043196544,3.3317494600431967,1.9615550755939526,0.9160441595754671,0.9207999290942254
REMAN,0.30280777537796977,1.273866090712743,3.423326133909287,1.8794816414686826,0.9409510032906896,0.9427624330010403
REMAP,0.2708423326133909,1.2177105831533477,3.5114470842332612,1.7593952483801296,0.9288589012786468,0.9300182395775508
REMEN,0.3697624190064795,1.2704103671706264,3.359827213822894,2.0099352051835853,0.8884860830005015,0.8949165224449431
REMET,0.42289416846652267,1.267818574514039,3.3092872570194385,2.1136069114470843,0.8968162694995501,0.9048672149424591
REMEX,0.31706263498920084,1.101511879049676,3.581425485961123,1.7356371490280778,0.8238807426395713,0.8307745989392123
REMIT,0.35377969762419004,1.1602591792656587,3.485961123110151,1.867818574514039,0.9369111673656304,0.9406509336704466
REMIX,0.24794816414686824,0.9939524838012959,3.7580993520518358,1.4898488120950324,0.8930391026627214,0.895268998782473
RENAL,0.34773218142548595,1.3801295896328294,3.2721382289416847,2.075593952483801,0.9534438355014856,0.9559456824447564
RENAY,0.4375809935205184,1.1904967602591792,3.3719222462203025,2.065658747300216,0.9447575405808424,0.9476806814418129
RENDS,0.2552915766738661,1.2267818574514038,3.51792656587473,1.737365010799136,0.9419335481838604,0.9376658005588496
RENEW,0.3546436285097192,1.2406047516198704,3.40475161987041,1.9498920086393088,0.8710651418006818,0.881103517766095
RENEY,0.504535637149028,1.1870410367170627,3.308423326133909,2.196112311015119,0.8962707849236999,0.9048399721974726
RENGA,0.27041036717062633,1.3071274298056155,3.422462203023758,1.8479481641468682,0.9353926616490476,0.9390738399675326
RENIG,0.2958963282937365,1.1684665226781858,3.535637149028078,1.7602591792656588,0.925990087305504,0.9297486110398426
RENIN,0.33434125269978404,1.238012958963283,3.427645788336933,1.9066954643628509,0.9073357535652468,0.9121826383478956
RENNE,0.4717062634989201,1.2773218142548597,3.25097192224622,2.2207343412526996,0.8630750798030514,0.8671621363163516
RENOS,0.28250539956803455,1.3304535637149029,3.3870410367170627,1.895464362850972,0.9534025104078628,0.9487532245800469
RENTE,0.4531317494600432,1.3464362850971923,3.2004319654427644,2.2526997840172784,0.9189666861803693,0.9239132523825738
RENTS,0.2855291576673866,1.3248380129589632,3.38963282937365,1.8958963282937364,0.9524986197218932,0.950136260373468
REOIL,0.39092872570194387,1.276889848812095,3.332181425485961,2.0587473002159826,0.9540768320403008,0.9555745466928521
REORG,0.3386609071274298,1.2609071274298056,3.4004319654427646,1.9382289416846652,0.8921208930482601,0.896267464045641
REPAY,0.40259179265658745,1.137365010799136,3.4600431965442766,1.942548596112311,0.9336256392735576,0.9369397627455464
REPEG,0.33002159827213823,1.2228941684665227,3.447084233261339,1.8829373650107992,0.8637252590560562,0.8732574206158539
REPEL,0.3796976241900648,1.3235421166306696,3.2967602591792655,2.082937365010799,0.8960229009616327,0.90393499060032
REPIN,0.2993520518358531,1.1848812095032397,3.5157667386609073,1.783585313174946,0.9322265800604592,0.935458578432516
REPLA,0.27257019438444924,1.367170626349892,3.360259179265659,1.9123110151187905,0.9438266437297412,0.9467706618027792
REPLY,0.4021598272138229,1.0250539956803455,3.5727861771058316,1.8293736501079914,0.9222805191310872,0.9273900610629336
REPOS,0.24751619870410368,1.2773218142548597,3.475161987041037,1.772354211663067,0.9449289348248996,0.938000550452724
REPOT,0.3412526997840173,1.2047516198704105,3.4539956803455723,1.8872570194384448,0.9389353310569568,0.942954065186664
REPPS,0.2120950323974082,1.1714902807775378,3.616414686825054,1.5956803455723543,0.9021819716032335,0.8905584296236864
REPRO,0.265658747300216,1.35377969762419,3.380561555075594,1.885097192224622,0.8937186856688837,0.8981955413329351
RERAN,0.3468682505399568,1.4626349892008639,3.190496760259179,2.1563714902807773,0.9221541462621936,0.9269948546664862
RERIG,0.3062634989200864,1.28207343412527,3.4116630669546435,1.8946004319654428,0.8885104251789366,0.8950365024793696
RERUN,0.3118790496760259,1.3023758099352052,3.385745140388769,1.926133909287257,0.8955388212791265,0.9032682897247272
RESAT,0.36414686825053993,1.4012958963282938,3.2345572354211662,2.1295896328293735,0.9628368527927572,0.9586033428340852
RESAW,0.26220302375809934,1.2989200863930885,3.438876889848812,1.8233261339092872,0.9460324913137382,0.9390010682514728
RESAY,0.4120950323974082,1.2453563714902807,3.342548596112311,2.0695464362850973,0.9555590076383156,0.9503170700987552
RESEE,0.5049676025917926,1.4920086393088552,3.003023758099352,2.5019438444924407,0.8947657323399327,0.8803916611077162
RESES,0.33736501079913606,1.4704103671706263,3.1922246220302375,2.1451403887688985,0.8804560279025967,0.8674864369381767
RESET,0.43110151187904966,1.3978401727861771,3.1710583153347733,2.2600431965442764,0.9303414098749992,0.9245090474835448
RESEW,0.32915766738660907,1.2954643628509719,3.375377969762419,1.9537796976241901,0.8979501954367238,0.8867976246565502
RESID,0.30367170626349893,1.2203023758099352,3.476025917926566,1.827645788336933,0.9478188608926088,0.9411883248044258
RESIN,0.30885529157667385,1.2928725701943844,3.3982721382289416,1.9105831533477322,0.9538960805429736,0.9486724293158059
RESIT,0.3619870410367171,1.290280777537797,3.347732181425486,2.0142548596112313,0.9572056511149784,0.9528851652990872
RESOD,0.29244060475161987,1.2427645788336934,3.464794816414687,1.827645788336933,0.9487919153331752,0.9414527287061096
RESOW,0.2488120950323974,1.21036717062635,3.5408207343412528,1.7079913606911448,0.9383619079206318,0.9291186692105668
RESTO,0.26954643628509717,1.393952483801296,3.336501079913607,1.9330453563714902,0.9565442498180164,0.9518768105463008
RESTS,0.26004319654427643,1.3796976241900647,3.360259179265659,1.8997840172786178,0.9240724830820194,0.9170230770307272
RESTY,0.4017278617710583,1.1511879049676026,3.447084233261339,1.9546436285097193,0.94785162792897,0.9432026085861296
RESUS,0.23542116630669546,1.3136069114470843,3.4509719222462203,1.7844492440604751,0.914121160778923,0.903536798697573
RETAG,0.2859611231101512,1.3421166306695465,3.3719222462203025,1.9140388768898489,0.9418752734748844,0.9465385386879632
RETAX,0.2717062634989201,1.2427645788336934,3.485529157667387,1.7861771058315334,0.9261535561891404,0.9309829313007012
RETCH,0.32354211663066956,1.139524838012959,3.5369330453563714,1.7866090712742981,0.9191860987846228,0.929874562086869
RETEM,0.3533477321814255,1.3373650107991362,3.3092872570194385,2.044060475161987,0.8941079940246778,0.9028633804328052
RETIA,0.2937365010799136,1.484233261339093,3.2220302375809937,2.0717062634989203,0.95515141767382,0.9581812668809389
RETIE,0.44924406047516197,1.3922246220302377,3.1585313174946004,2.2907127429805616,0.9242685858026828,0.9277462692833384
RETOX,0.25831533477321816,1.1542116630669546,3.587473002159827,1.670842332613391,0.91680446137852,0.92158586362767
RETRO,0.28855291576673864,1.4695464362850972,3.2419006479481642,2.0466522678185743,0.914617594699732,0.9207680214956456
RETRY,0.42073434125269976,1.2267818574514038,3.352483801295896,2.0682505399568036,0.8980522261271828,0.9069680784068592
REUSE,0.47818574514038875,1.2600431965442764,3.2617710583153348,2.216414686825054,0.9279612709614128,0.9150910812664146
REVEL,0.3758099352051836,1.2423326133909287,3.3818574514038877,1.9939524838012959,0.8709930809605536,0.8818827349103648
REVET,0.41771058315334775,1.2086393088552916,3.373650107991361,2.044060475161987,0.8732281990983737,0.8865666211065967
REVIE,0.4224622030237581,1.1952483801295897,3.3822894168466524,2.0401727861771057,0.8818536552228458,0.8855463243286109
REVUE,0.3896328293736501,1.1460043196544276,3.464362850971922,1.9252699784017278,0.8640971515988248,0.8699881046233364
REWAN,0.28768898488120953,1.244060475161987,3.4682505399568035,1.819438444924406,0.9321235170751558,0.935634163521778
REWAX,0.23498920086393088,1.0751619870410367,3.6898488120950326,1.5451403887688986,0.8950321643093716,0.8986495248846614
REWED,0.3494600431965443,1.1680345572354212,3.4825053995680344,1.8669546436285098,0.8492065981622489,0.8559472684949783
REWET,0.40777537796976243,1.238012958963283,3.3542116630669545,2.0535637149028076,0.8805169332984351,0.8920715215352967
REWIN,0.2855291576673866,1.1330453563714902,3.581425485961123,1.7041036717062634,0.9206959132446092,0.9243424189131824
REWON,0.27429805615550756,1.1555075593952484,3.570194384449244,1.7041036717062634,0.9214141573576979,0.9242101236652688
REWTH,0.2812095032397408,1.0721382289416848,3.6466522678185744,1.6345572354211664,0.9039866227908058,0.9138231740596824
REXES,0.3079913606911447,1.2488120950323973,3.443196544276458,1.8647948164146868,0.8808809004807829,0.8698985394343398
REZES,0.3075593952483801,1.2483801295896328,3.444060475161987,1.8634989200863932,0.8822811251880609,0.8699957549832298
RHEAS,0.26997840172786175,1.3710583153347733,3.358963282937365,1.9110151187904967,0.952019468414775,0.9470716381566364
RHEME,0.39654427645788337,1.1697624190064795,3.433693304535637,1.9628509719222462,0.8792677566368234,0.8815459324809091
RHEUM,0.23758099352051837,1.0699784017278617,3.69244060475162,1.5451403887688986,0.9063305647851596,0.9114052871450632
RHIES,0.375377969762419,1.1524838012958962,3.4721382289416844,1.9032397408207344,0.947149967133064,0.9430697535557848
RHIME,0.4349892008639309,0.9546436285097192,3.61036717062635,1.824622030237581,0.9282874095326769,0.9289809627324844
RHINE,0.4842332613390929,1.014254859611231,3.501511879049676,1.9827213822894167,0.939966760106,0.9415227015100134
RHINO,0.326133909287257,1.0069114470842333,3.6669546436285096,1.6591792656587474,0.9232272001033628,0.9271771571449228
RHODY,0.4,0.755939524838013,3.844060475161987,1.555939524838013,0.8954582023817373,0.8992736822954812
RHOMB,0.2470842332613391,0.8129589632829374,3.9399568034557237,1.3071274298056155,0.8729602020367512,0.8760865610232823
RHONE,0.47473002159827216,1.034989200863931,3.490280777537797,1.984449244060475,0.9421092714062989,0.9424310418017529
RHUMB,0.21295896328293737,0.7537796976241901,4.033261339092872,1.1796976241900647,0.8455167101895492,0.8540113542536467
RHYME,0.3326133909287257,0.9576673866090712,3.709719222462203,1.6228941684665226,0.91283139162003,0.9139862573413132
RHYNE,0.3818574514038877,1.0172786177105833,3.600863930885529,1.7809935205183585,0.9300845349578324,0.9319422117936828
RHYTA,0.20777537796976242,1.178401727861771,3.6138228941684667,1.593952483801296,0.9181352892323656,0.9269142459963892
RIADS,0.3105831533477322,1.149892008639309,3.539524838012959,1.7710583153347732,0.9481013100820576,0.9400892852977808
RIALS,0.350755939524838,1.229805615550756,3.419438444924406,1.931317494600432,0.9567984607484872,0.951538142175408
RIANT,0.4531317494600432,1.1062634989200864,3.4406047516198703,2.012526997840173,0.9476175300980546,0.95064137072058
RIATA,0.35291576673866093,1.3615550755939525,3.2855291576673866,2.0673866090712743,0.9157034356770422,0.9205773222807402
RIBAS,0.24319654427645787,1.1727861771058314,3.5840172786177105,1.6591792656587474,0.9392310335802184,0.9332830773106184
RIBBY,0.3248380129589633,0.7269978401727861,3.9481641468682507,1.3766738660907127,0.8325719659356021,0.8401149419925457
RIBES,0.3101511879049676,1.169330453563715,3.5205183585313176,1.78963282937365,0.9411958902677242,0.9373385144307248
RICED,0.34514038876889847,1.1053995680345572,3.5494600431965444,1.7956803455723542,0.9273381311733728,0.9329757567558744
RICER,0.3857451403887689,1.266522678185745,3.347732181425486,2.0380129589632827,0.8990459930643107,0.9090355415195294
RICES,0.309719222462203,1.2479481641468682,3.4423326133909287,1.8673866090712743,0.9477051752603548,0.9464413231390733
RICEY,0.4514038876889849,1.019438444924406,3.529157667386609,1.9222462203023758,0.9309293517388172,0.9370899710312592
RICHT,0.2781857451403888,1.008207343412527,3.7136069114470844,1.5645788336933046,0.9040297127756144,0.9165386786335712
RICIN,0.2812095032397408,1.0704103671706264,3.6483801295896328,1.632829373650108,0.8643656814577868,0.8762186696770521
RICKS,0.19611231101511878,0.9926565874730021,3.811231101511879,1.3848812095032397,0.9083068100157908,0.9001934048299894
RIDER,0.3939524838012959,1.224622030237581,3.381425485961123,2.012526997840173,0.8955287314295154,0.8992262873829705
RIDES,0.31792656587473,1.206047516198704,3.476025917926566,1.841900647948164,0.9465811726736238,0.9417775891103656
RIDGE,0.38099352051835855,1.0056155507559394,3.613390928725702,1.7676025917926566,0.9219878801925264,0.921930503011163
RIDGY,0.3550755939524838,0.7555075593952484,3.8894168466522676,1.465658747300216,0.8805225609703305,0.8822790608716745
RIDIC,0.24665226781857452,1.0272138228941685,3.726133909287257,1.5205183585313176,0.8485087668472183,0.8570989275501589
RIELS,0.2946004319654428,1.3494600431965442,3.355939524838013,1.9386609071274299,0.9563045909148732,0.9526022885771732
RIEMS,0.25399568034557235,1.238876889848812,3.5071274298056156,1.7468682505399569,0.9438408960585649,0.9372918658947887
RIEVE,0.4120950323974082,1.2056155507559396,3.3822894168466524,2.029805615550756,0.8828629065826445,0.8861148766845953
RIFER,0.372354211663067,1.1758099352051836,3.4518358531317497,1.9205183585313175,0.8767103960082824,0.8854763515247075
RIFFS,0.17408207343412527,0.9127429805615551,3.9131749460043195,1.2609071274298056,0.8647732714222826,0.8536674612467288
RIFLE,0.39654427645788337,1.0699784017278617,3.533477321814255,1.8630669546436285,0.9321113959356886,0.9343737200807952
RIFTE,0.38660907127429806,1.0881209503239742,3.525269978401728,1.8613390928725702,0.9311988472929568,0.934910178244056
RIFTS,0.21900647948164148,1.066522678185745,3.7144708423326134,1.5045356371490282,0.919767713680038,0.9153821681306532
RIFTY,0.36069114470842334,0.838012958963283,3.801295896328294,1.5593952483801297,0.8939079952234719,0.9035800885389212
RIGGS,0.2099352051835853,0.9572354211663067,3.832829373650108,1.3771058315334774,0.8771194178656271,0.8670253628089882
RIGHT,0.28293736501079914,0.9395248380129589,3.777537796976242,1.5053995680345573,0.8998655019716831,0.9101243183482686
RIGID,0.28077753779697623,0.9291576673866091,3.7900647948164146,1.4907127429805616,0.8308012805784047,0.8331307231922526
RIGOL,0.2859611231101512,1.0552915766738662,3.6587473002159827,1.6272138228941684,0.9239929297793086,0.927935848933381
RIGOR,0.3101511879049676,1.1127429805615552,3.577105831533477,1.7330453563714903,0.8716739959600642,0.8771350335169732
RILED,0.3693304535637149,1.1676025917926567,3.4630669546436286,1.9062634989200864,0.938467901291301,0.9415812920711484
RILES,0.33390928725701946,1.3101511879049677,3.355939524838013,1.9779697624190065,0.955945085910241,0.953602806375922
RILEY,0.4755939524838013,1.0816414686825053,3.4427645788336934,2.032829373650108,0.9408588959506736,0.9447287620878018
RILLE,0.43412526997840173,1.2228941684665227,3.3429805615550756,2.091144708423326,0.9215530842638971,0.9241145874636726
RILLS,0.26652267818574515,1.2012958963282938,3.532181425485961,1.7343412526997841,0.9090368422700096,0.9022239223021986
RIMAE,0.41252699784017277,1.206047516198704,3.381425485961123,2.03110151187905,0.9493040667754906,0.9490430052852792
RIMED,0.34730021598272137,1.0384449244060474,3.614254859611231,1.7330453563714903,0.9212307418736748,0.9227181168919012
RIMER,0.3879049676025918,1.1995680345572355,3.412526997840173,1.975377969762419,0.8912915606899459,0.8964557375366774
RIMES,0.3118790496760259,1.1809935205183586,3.5071274298056156,1.8047516198704103,0.9436758953825783,0.9389169142926448
RIMUS,0.2099352051835853,1.0241900647948163,3.7658747300215984,1.444060475161987,0.921202370415362,0.9124795096305902
RINDS,0.23801295896328295,1.0673866090712743,3.694600431965443,1.5434125269978403,0.9286884727297672,0.9214455448315756
RINDY,0.3796976241900648,0.8388768898488121,3.781425485961123,1.5982721382289418,0.9025553626385188,0.9040579561410466
RINES,0.34557235421166305,1.2561555075593953,3.3982721382289416,1.9473002159827213,0.9522990205186916,0.949523298611273
RINGS,0.241036717062635,1.0341252699784018,3.7248380129589633,1.5161987041036717,0.9206356738454448,0.9151647859531928
RINKS,0.23196544276457884,1.0008639308855292,3.767170626349892,1.464794816414687,0.9180588994138564,0.9081111541314276
RINSE,0.44967602591792655,1.1520518358531318,3.3982721382289416,2.051403887688985,0.9588433369363752,0.9514989574052218
RIOJA,0.26652267818574515,1.0695464362850973,3.6639308855291577,1.6025917926565876,0.91426654785286,0.9141325471500078
RIOTS,0.31360691144708425,1.1732181425485961,3.5131749460043196,1.8004319654427645,0.9499502167486178,0.9453973289048322
RIPED,0.34600431965442763,1.060475161987041,3.5935205183585315,1.7524838012958963,0.9228895397896384,0.9255491232407671
RIPEN,0.3511879049676026,1.1330453563714902,3.5157667386609073,1.8354211663066955,0.9317483611486844,0.9363585219877874
RIPER,0.38660907127429806,1.221598272138229,3.391792656587473,1.994816414686825,0.8932195877613789,0.8995615970592763
RIPES,0.3105831533477322,1.2030237580993521,3.4863930885529157,1.8241900647948164,0.9443973695795363,0.9391113453904252
RIPPS,0.19481641468682506,1.0120950323974083,3.7930885529157665,1.4017278617710582,0.8826039004761211,0.8681908298308058
RISEN,0.36069114470842334,1.241036717062635,3.3982721382289416,1.9624190064794815,0.953755888243094,0.9497205286212091
RISER,0.3961123110151188,1.3295896328293737,3.2742980561555077,2.1218142548596113,0.9286041575508373,0.9214002024546459
RISES,0.3200863930885529,1.3110151187904968,3.3688984881209505,1.9511879049676026,0.9272360671830804,0.9200248170211178
RISHI,0.18401727861771058,1.167170626349892,3.6488120950323975,1.535205183585313,0.8880960420483659,0.8753316011176989
RISKS,0.20647948164146868,1.0557235421166307,3.7377969762419005,1.468682505399568,0.875389991002385,0.8560610909226612
RISKY,0.34816414686825053,0.8272138228941684,3.824622030237581,1.5235421166306695,0.91468479376414,0.9020826705353852
RISPS,0.2043196544276458,1.120086393088553,3.6755939524838013,1.5287257019438445,0.8862408750130704,0.8698113999692119
RISUS,0.21814254859611232,1.1542116630669546,3.627645788336933,1.5904967602591793,0.8989580149036737,0.8868024761042875
